from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
12235,3394,0,240,,
12235,3533,0,240,,
12235,3769,0,240,,
12235,3904,0,240,,
12235,3906,0,240,,
12235,3927,0,240,,
12235,7643,0,240,,
12239,12208,0,240,,
12240,12233,2,300,,
12241,12232,0,240,,
12241,12233,0,240,,
12241,12240,2,360,,
12242,12233,2,360,,
12242,12242,0,240,,
12264,3984,0,240,,
12264,9178,0,240,,
12267,3315,2,300,,
12267,3331,0,240,,
12272,3315,2,300,,
12272,3331,0,240,,
12277,3314,2,300,,
12277,3333,0,240,,
12291,3633,2,300,,
12291,3656,2,300,,
12293,7167,2,300,,
1231,11588,0,240,,
1231,11589,0,240,,
1231,11606,0,240,,
1231,8044,2,300,,
1231,8073,2,300,,
1231,8754,2,300,,
1231,8763,2,300,,
12318,1387,2,300,,
12318,1482,0,240,,
12318,1709,0,240,,
12318,2742,2,300,,
12318,8139,0,240,,
12318,963,0,240,,
12330,415,2,300,,
12331,12823,2,420,,
12331,4494,2,420,,
12345,3376,0,240,,
12348,1013,2,300,,
12348,11429,0,240,,
12349,10827,2,300,,
12349,4065,2,360,,
12375,12375,0,240,,
12375,8535,2,300,,
12381,12381,4,0,14879235,14879270
12381,12381,4,0,14879236,14879271
12381,12381,4,0,14879237,14879272
12381,12381,4,0,14879238,14879273
12381,12381,4,0,14879239,14879274
12381,12381,4,0,14879240,14879275
12381,12381,4,0,14879241,14879276
12381,12381,4,0,14879242,14879277
12381,12381,4,0,14879243,14879278
12381,12381,4,0,14879244,14879279
12381,12381,4,0,14879245,14879280
12381,12381,4,0,14879246,14879281
12381,12381,4,0,14879247,14879282
12381,12381,4,0,14879248,14879283
12381,12381,4,0,14879249,14879284
12381,12381,4,0,14879250,14879285
12381,12381,4,0,14879251,14879286
12381,12381,4,0,14879252,14879287
12381,12381,4,0,14879253,14879288
12381,12381,4,0,14879254,14879264
12381,12381,4,0,14879255,14879265
12381,12381,4,0,14879256,14879266
12381,12381,4,0,14879257,14879267
12381,12381,4,0,14879258,14879268
12381,12381,4,0,14879259,14879269
12381,12381,4,0,14879260,14879289
12381,12381,4,0,14879261,14879290
12381,12381,4,0,14879262,14879291
12381,12381,4,0,14879263,14879271
12381,12381,4,0,14879292,14879312
12381,12381,4,0,14879293,14879313
12381,12381,4,0,14879294,14879314
12381,12381,4,0,14879295,14879315
12381,12381,4,0,14879296,14879316
12381,12381,4,0,14879297,14879317
12381,12381,4,0,14879298,14879318
12381,12381,4,0,14879299,14879319
12381,12381,4,0,14879300,14879321
12381,12381,4,0,14879301,14879322
12381,12381,4,0,14879302,14879323
12381,12381,4,0,14879303,14879324
12381,12381,4,0,14879304,14879325
12381,12381,4,0,14879305,14879326
12381,12381,4,0,14879306,14879327
12381,12381,4,0,14879307,14879328
12381,12381,4,0,14879308,14879329
12381,12381,4,0,14879309,14879330
12381,12381,4,0,14879310,14879331
12381,12381,4,0,14879311,14879320
12381,12381,4,0,14879332,14879357
12381,12381,4,0,14879333,14879358
12381,12381,4,0,14879334,14879359
12381,12381,4,0,14879335,14879360
12381,12381,4,0,14879336,14879361
12381,12381,4,0,14879337,14879362
12381,12381,4,0,14879338,14879363
12381,12381,4,0,14879339,14879364
12381,12381,4,0,14879340,14879365
12381,12381,4,0,14879341,14879366
12381,12381,4,0,14879342,14879367
12381,12381,4,0,14879343,14879368
12381,12381,4,0,14879344,14879369
12381,12381,4,0,14879345,14879351
12381,12381,4,0,14879346,14879352
12381,12381,4,0,14879347,14879353
12381,12381,4,0,14879348,14879354
12381,12381,4,0,14879349,14879355
12381,12381,4,0,14879350,14879356
12381,12381,4,0,14900156,14900157
12382,12382,4,0,14879370,14879412
12382,12382,4,0,14879371,14879413
12382,12382,4,0,14879372,14879414
12382,12382,4,0,14879373,14879415
12382,12382,4,0,14879374,14879416
12382,12382,4,0,14879375,14879418
12382,12382,4,0,14879376,14879420
12382,12382,4,0,14879377,14879419
12382,12382,4,0,14879378,14879421
12382,12382,4,0,14879379,14879422
12382,12382,4,0,14879380,14879423
12382,12382,4,0,14879381,14879424
12382,12382,4,0,14879382,14879425
12382,12382,4,0,14879383,14879426
12382,12382,4,0,14879384,14879401
12382,12382,4,0,14879385,14879402
12382,12382,4,0,14879386,14879403
12382,12382,4,0,14879387,14879417
12382,12382,4,0,14879388,14879405
12382,12382,4,0,14879389,14879406
12382,12382,4,0,14879390,14879407
12382,12382,4,0,14879391,14879408
12382,12382,4,0,14879392,14879411
12382,12382,4,0,14879393,14879409
12382,12382,4,0,14879394,14879410
12382,12382,4,0,14879395,14879404
12382,12382,4,0,14879396,14879427
12382,12382,4,0,14879397,14879428
12382,12382,4,0,14879398,14879429
12382,12382,4,0,14879399,14879404
12382,12382,4,0,14879400,14879430
12382,12382,4,0,14879431,14879464
12382,12382,4,0,14879432,14879465
12382,12382,4,0,14879433,14879466
12382,12382,4,0,14879434,14879467
12382,12382,4,0,14879435,14879468
12382,12382,4,0,14879436,14879469
12382,12382,4,0,14879437,14879470
12382,12382,4,0,14879438,14879451
12382,12382,4,0,14879439,14879452
12382,12382,4,0,14879440,14879453
12382,12382,4,0,14879441,14879454
12382,12382,4,0,14879442,14879455
12382,12382,4,0,14879443,14879456
12382,12382,4,0,14879444,14879457
12382,12382,4,0,14879445,14879458
12382,12382,4,0,14879446,14879459
12382,12382,4,0,14879447,14879460
12382,12382,4,0,14879448,14879461
12382,12382,4,0,14879449,14879462
12382,12382,4,0,14879450,14879463
12382,12382,4,0,14879471,14879503
12382,12382,4,0,14879472,14879492
12382,12382,4,0,14879473,14879493
12382,12382,4,0,14879474,14879494
12382,12382,4,0,14879475,14879495
12382,12382,4,0,14879476,14879496
12382,12382,4,0,14879477,14879497
12382,12382,4,0,14879478,14879498
12382,12382,4,0,14879479,14879499
12382,12382,4,0,14879480,14879500
12382,12382,4,0,14879481,14879501
12382,12382,4,0,14879482,14879502
12382,12382,4,0,14879483,14879504
12382,12382,4,0,14879484,14879505
12382,12382,4,0,14879485,14879506
12382,12382,4,0,14879486,14879507
12382,12382,4,0,14879487,14879508
12382,12382,4,0,14879488,14879490
12382,12382,4,0,14879489,14879491
12382,12382,4,0,14900158,14900159
12382,12382,4,0,14900160,14900162
12382,12382,4,0,14900161,14900162
12386,11739,2,300,,
12392,12886,2,300,,
12392,12888,2,300,,
12395,6095,2,300,,
12406,1173,2,300,,
12406,12405,0,240,,
12406,12409,0,240,,
12406,12410,2,300,,
12406,12411,2,360,,
12406,2414,2,300,,
12406,2523,2,300,,
12406,2671,2,300,,
12406,2761,2,300,,
12406,2833,2,300,,
12406,8049,0,240,,
12406,8068,0,240,,
12409,1173,2,300,,
12409,12405,0,240,,
12409,12409,0,240,,
12409,12410,0,240,,
12409,12411,0,240,,
12409,2016,2,300,,
12409,2414,2,300,,
12409,2523,2,300,,
12409,2671,0,240,,
12409,2761,2,300,,
12409,2833,0,240,,
12409,8049,0,240,,
12409,8068,0,240,,
1242,2739,2,300,,
1242,437,2,600,,
1242,951,0,240,,
12427,12427,0,240,,
12437,7106,2,360,,
12437,7108,2,300,,
12437,7140,0,240,,
1244,2739,2,300,,
12464,12464,0,240,,
12478,10148,2,300,,
12478,9547,2,300,,
12497,12497,0,240,,
12497,5382,2,300,,
12498,12498,0,240,,
12498,7658,0,240,,
12498,7727,0,240,,
12498,7743,0,240,,
12498,7827,0,240,,
12498,8024,2,120,,
12498,8029,2,120,,
12499,12499,0,240,,
12516,11331,2,360,,
12516,13056,2,300,,
12535,1016,2,120,,
12535,11272,2,360,,
12535,11706,2,360,,
12535,12535,0,240,,
12535,4494,2,300,,
12535,4495,2,300,,
12535,4883,2,420,,
12535,8041,2,480,,
12535,9129,0,240,,
12535,985,0,240,,
12536,12536,0,240,,
12536,9479,2,240,,
1254,1079,0,240,,
1254,1130,0,240,,
1254,12667,2,300,,
1254,709,0,240,,
12546,6734,2,300,,
12548,11088,2,300,,
12548,11278,2,360,,
12548,11357,2,300,,
12548,12764,2,300,,
12556,695,2,300,,
12556,8045,2,300,,
12556,8072,2,300,,
12567,11697,2,540,,
12567,11874,2,300,,
12567,11876,2,300,,
12567,12567,0,240,,
12567,8750,2,300,,
12567,8759,2,300,,
1258,2000,0,240,,
1258,2035,0,240,,
12580,7768,0,240,,
12580,7777,0,240,,
12580,8025,2,120,,
12580,8028,2,120,,
12586,11282,2,300,,
12586,11283,2,300,,
12586,12975,2,360,,
12586,627,2,360,,
12596,12581,2,360,,
12600,11792,2,420,,
12600,11793,2,420,,
12600,11794,2,420,,
12600,12057,2,300,,
12600,12358,0,240,,
12600,12359,0,240,,
12600,12360,2,300,,
12600,12361,2,300,,
12600,12362,0,240,,
12600,12363,0,240,,
12625,301,2,300,,
12625,378,2,360,,
12625,646,2,300,,
12626,12168,0,240,,
12626,12625,2,360,,
12626,301,2,360,,
12626,646,2,300,,
12631,1116,2,300,,
12632,1116,2,300,,
12636,12639,2,360,,
12636,7745,2,300,,
12636,7804,2,300,,
12637,10300,2,300,,
12637,10308,2,300,,
12639,12639,0,240,,
12640,12640,0,240,,
12650,9720,0,240,,
1266,2225,2,360,,
12664,155,2,300,,
12664,256,0,240,,
12665,1160,2,300,,
12665,1186,2,300,,
12665,1187,2,360,,
12665,12666,2,360,,
12666,1160,2,300,,
12666,1186,2,300,,
12666,1187,0,240,,
12666,12666,0,240,,
12667,1079,0,240,,
12667,1130,2,300,,
12667,1254,2,300,,
12667,12667,0,240,,
12667,659,2,300,,
12667,709,0,240,,
12668,12134,2,300,,
12668,12668,0,240,,
12668,650,2,300,,
12668,718,0,240,,
12668,797,2,300,,
12669,13043,2,300,,
12669,761,2,300,,
12671,12663,2,300,,
12671,12671,0,240,,
12671,297,0,240,,
12671,381,2,300,,
12672,13043,2,300,,
12672,761,0,240,,
12673,10893,2,300,,
12681,12375,2,360,,
12681,12948,2,360,,
12681,4496,2,420,,
12681,8040,2,360,,
12681,8535,2,300,,
12682,12686,2,360,,
12682,12687,2,300,,
12682,4186,2,300,,
12683,11639,2,300,,
12686,4212,2,360,,
12693,10865,0,240,,
12693,10866,2,120,,
12693,10867,0,240,,
12693,4242,0,240,,
12693,4459,0,240,,
12693,4471,0,240,,
12693,4568,0,240,,
12693,8037,0,240,,
12693,989,0,240,,
12696,4830,2,300,,
12716,11243,2,300,,
12716,11247,2,360,,
12716,11295,2,300,,
12716,11707,2,300,,
12716,12716,0,240,,
12716,6512,2,300,,
12716,6753,0,240,,
12717,11243,2,300,,
12717,11247,2,360,,
12717,11295,2,300,,
12717,11707,2,300,,
12717,12716,0,240,,
12717,6512,2,300,,
12717,6753,0,240,,
12721,11403,2,300,,
12721,329,2,300,,
12721,9136,0,240,,
12735,12735,0,240,,
12735,12736,0,240,,
12736,12735,0,240,,
12738,12738,0,240,,
1276,122,2,300,,
1276,1510,2,300,,
12760,142,2,300,,
12760,2153,2,300,,
12761,12761,0,240,,
12764,11227,2,360,,
12764,11278,2,360,,
12764,11279,2,300,,
12764,11352,2,300,,
12764,12548,2,300,,
12764,12764,0,240,,
12791,12791,0,240,,
12791,9136,2,480,,
12793,10886,0,240,,
12793,10887,0,240,,
12793,10888,0,240,,
12793,10889,0,240,,
12793,10890,0,240,,
12793,10892,0,240,,
12793,12655,0,240,,
12793,12793,0,240,,
12794,12794,0,240,,
12794,4961,2,300,,
12794,4962,2,300,,
12794,4972,2,300,,
12804,11475,2,480,,
12810,12810,0,240,,
12815,12815,0,240,,
12816,361,2,300,,
12818,10814,2,300,,
12818,179,2,360,,
12826,12826,0,240,,
12826,12827,2,300,,
12826,1393,2,300,,
12826,1394,0,240,,
12826,1858,2,300,,
12827,10071,2,300,,
12827,12826,2,300,,
12827,1393,2,300,,
12827,1394,2,300,,
12866,10799,2,300,,
12866,11280,2,300,,
12866,11281,2,300,,
12866,423,0,240,,
12867,959,2,300,,
12873,1327,2,480,,
12873,1329,0,240,,
12873,1337,2,540,,
12873,7025,2,300,,
12886,12392,2,300,,
12888,12392,2,300,,
12891,12134,2,300,,
12891,12668,2,300,,
12891,650,0,240,,
12891,717,0,240,,
12891,718,2,300,,
12898,12900,0,240,,
12898,12901,0,240,,
12898,12902,0,240,,
12898,12950,0,240,,
12898,12951,0,240,,
12898,12952,0,240,,
12898,12953,0,240,,
12898,12954,0,240,,
12898,12955,0,240,,
12898,12956,0,240,,
12898,12957,0,240,,
12900,12900,0,240,,
12900,12901,0,240,,
12900,12902,0,240,,
12900,12950,0,240,,
12900,12952,0,240,,
12900,12955,0,240,,
12900,12956,0,240,,
12900,12957,0,240,,
12901,12900,0,240,,
12901,12901,0,240,,
12901,12902,0,240,,
12901,12950,0,240,,
12901,12951,0,240,,
12901,12952,0,240,,
12901,12953,0,240,,
12901,12954,0,240,,
12901,12955,0,240,,
12901,12956,0,240,,
12901,12957,0,240,,
12902,12900,0,240,,
12902,12901,0,240,,
12902,12902,0,240,,
12902,12950,0,240,,
12902,12951,0,240,,
12902,12952,0,240,,
12902,12953,0,240,,
12902,12954,0,240,,
12902,12955,0,240,,
12902,12956,0,240,,
12902,12957,0,240,,
12935,3218,2,300,,
12938,5065,2,360,,
12939,4846,2,300,,
12943,4961,2,300,,
12943,4972,2,300,,
12944,5557,2,300,,
12944,5628,2,360,,
12945,5557,2,360,,
12945,5628,2,360,,
12946,8366,0,240,,
12946,8367,0,240,,
12946,8368,2,360,,
12946,8412,0,240,,
12946,8417,2,360,,
12947,8366,0,240,,
12947,8367,0,240,,
12947,8368,2,360,,
12947,8412,0,240,,
12947,8417,2,360,,
12951,12900,0,240,,
12951,12901,0,240,,
12951,12902,0,240,,
12951,12950,0,240,,
12951,12951,0,240,,
12951,12952,0,240,,
12951,12953,0,240,,
12951,12954,0,240,,
12951,12955,0,240,,
12951,12956,0,240,,
12951,12957,0,240,,
12952,12900,0,240,,
12952,12901,0,240,,
12952,12950,0,240,,
12952,12951,0,240,,
12952,12953,0,240,,
12952,12954,0,240,,
12952,12955,0,240,,
12952,12956,0,240,,
12952,12957,0,240,,
12955,12900,0,240,,
12955,12901,0,240,,
12955,12902,0,240,,
12955,12950,0,240,,
12955,12951,0,240,,
12955,12952,0,240,,
12955,12953,0,240,,
12955,12954,0,240,,
12955,12955,0,240,,
12955,12956,0,240,,
12955,12957,0,240,,
12956,12900,0,240,,
12956,12901,0,240,,
12956,12902,0,240,,
12956,12950,0,240,,
12956,12951,0,240,,
12956,12952,0,240,,
12956,12953,0,240,,
12956,12954,0,240,,
12956,12955,0,240,,
12956,12956,0,240,,
12956,12957,0,240,,
12958,11016,2,180,,
12958,114,0,240,,
12963,11697,2,600,,
12963,11874,2,360,,
12963,11876,2,300,,
12963,12567,2,300,,
12963,8750,2,360,,
12963,8759,2,360,,
12971,12971,0,240,,
12972,12972,0,240,,
12972,1875,0,240,,
12974,10812,2,300,,
12974,151,0,240,,
12975,11283,2,360,,
12975,11354,2,360,,
12975,12586,2,360,,
12975,160,2,300,,
12976,10966,2,360,,
12976,10967,2,360,,
12976,13004,2,300,,
12982,667,0,240,,
12982,702,0,240,,
1300,10374,2,420,,
1300,10926,2,480,,
13007,11292,2,300,,
13007,11293,2,300,,
13007,6630,2,360,,
1301,892,0,240,,
1301,9051,0,240,,
1301,924,0,240,,
13013,11704,0,240,,
13013,5436,0,240,,
13013,5542,2,300,,
13013,5543,2,420,,
13013,6139,0,240,,
13013,6174,0,240,,
13013,6195,2,420,,
13013,6340,2,420,,
13013,8854,0,240,,
13016,13016,4,0,14866944,14866973
13016,13016,4,0,14866945,14866974
13016,13016,4,0,14866946,14866975
13016,13016,4,0,14866947,14866976
13016,13016,4,0,14866948,14866977
13016,13016,4,0,14866949,14866978
13016,13016,4,0,14866950,14866979
13016,13016,4,0,14866951,14866980
13016,13016,4,0,14866952,14866981
13016,13016,4,0,14866953,14866982
13016,13016,4,0,14866954,14866983
13016,13016,4,0,14866955,14866984
13016,13016,4,0,14866956,14866985
13016,13016,4,0,14866957,14866986
13016,13016,4,0,14866958,14866987
13016,13016,4,0,14866959,14866988
13016,13016,4,0,14866960,14866989
13016,13016,4,0,14866961,14866990
13016,13016,4,0,14866962,14866991
13016,13016,4,0,14866963,14866992
13016,13016,4,0,14866964,14866993
13016,13016,4,0,14866965,14866994
13016,13016,4,0,14866966,14866995
13016,13016,4,0,14866967,14866996
13016,13016,4,0,14866968,14866997
13016,13016,4,0,14866969,14866998
13016,13016,4,0,14866970,14866999
13016,13016,4,0,14866971,14867000
13016,13016,4,0,14866972,14867001
13016,13016,4,0,14867002,14867027
13016,13016,4,0,14867003,14867028
13016,13016,4,0,14867004,14867029
13016,13016,4,0,14867005,14867030
13016,13016,4,0,14867006,14867031
13016,13016,4,0,14867007,14867032
13016,13016,4,0,14867008,14867033
13016,13016,4,0,14867009,14867034
13016,13016,4,0,14867010,14867035
13016,13016,4,0,14867011,14867036
13016,13016,4,0,14867012,14867037
13016,13016,4,0,14867013,14867038
13016,13016,4,0,14867014,14867039
13016,13016,4,0,14867015,14867040
13016,13016,4,0,14867016,14867041
13016,13016,4,0,14867017,14867042
13016,13016,4,0,14867018,14867043
13016,13016,4,0,14867019,14867044
13016,13016,4,0,14867020,14867045
13016,13016,4,0,14867021,14867046
13016,13016,4,0,14867022,14867047
13016,13016,4,0,14867023,14867048
13016,13016,4,0,14867024,14867049
13016,13016,4,0,14867025,14867050
13016,13016,4,0,14867026,14867051
13016,13016,4,0,14867052,14867075
13016,13016,4,0,14867053,14867076
13016,13016,4,0,14867054,14867077
13016,13016,4,0,14867055,14867078
13016,13016,4,0,14867056,14867079
13016,13016,4,0,14867057,14867080
13016,13016,4,0,14867058,14867081
13016,13016,4,0,14867059,14867082
13016,13016,4,0,14867060,14867083
13016,13016,4,0,14867061,14867084
13016,13016,4,0,14867062,14867085
13016,13016,4,0,14867063,14867086
13016,13016,4,0,14867064,14867087
13016,13016,4,0,14867065,14867088
13016,13016,4,0,14867066,14867089
13016,13016,4,0,14867067,14867090
13016,13016,4,0,14867068,14867091
13016,13016,4,0,14867069,14867092
13016,13016,4,0,14867070,14867093
13016,13016,4,0,14867071,14867094
13016,13016,4,0,14867072,14867095
13016,13016,4,0,14867073,14867096
13016,13016,4,0,14867074,14867097
13018,5975,0,240,,
13037,3723,2,480,,
13039,76,2,540,,
13039,9307,2,300,,
13043,12669,0,240,,
13043,12672,2,300,,
13043,195,2,300,,
13043,811,2,300,,
13044,5298,2,300,,
13047,5975,2,120,,
13052,5776,2,300,,
13054,11204,0,240,,
13054,2325,0,240,,
13056,12516,2,360,,
13069,12777,2,300,,
13069,13069,0,240,,
1307,1151,2,360,,
1307,1202,2,360,,
13075,3159,2,180,,
13077,11292,2,300,,
13077,11293,2,360,,
13077,11387,2,360,,
13077,11388,2,300,,
13077,6630,2,300,,
1308,1537,0,240,,
1308,1576,0,240,,
13101,13101,0,240,,
13101,4608,0,240,,
13106,358,0,240,,
13106,359,0,240,,
1312,11007,0,240,,
1312,11011,0,240,,
13121,1143,2,300,,
13121,13132,2,480,,
13121,176,2,360,,
13121,8622,2,300,,
13126,10400,0,240,,
13126,11302,2,300,,
13126,11438,2,360,,
13126,11526,2,300,,
13126,11535,2,420,,
13126,11616,0,240,,
13126,11706,2,420,,
13126,13126,0,240,,
13126,4495,2,420,,
13126,4881,2,360,,
13126,77,0,240,,
13126,8041,2,420,,
13132,12822,2,420,,
13132,2120,2,360,,
13132,856,2,420,,
13132,887,2,360,,
13132,928,2,420,,
13133,12424,0,240,,
13141,11284,2,300,,
13141,11285,2,300,,
13141,11349,0,240,,
13141,994,0,240,,
1316,655,0,240,,
1316,713,0,240,,
1320,1320,0,240,,
1320,1343,2,300,,
1320,1996,0,240,,
1320,2039,0,240,,
1327,12873,2,480,,
1327,1327,0,240,,
1327,2160,2,600,,
1327,2227,2,540,,
1329,12873,0,240,,
1329,2160,2,300,,
1329,2227,0,240,,
1329,7025,2,360,,
1330,1330,0,240,,
1334,6958,2,480,,
1334,6992,2,480,,
1336,1336,0,240,,
1337,12873,2,540,,
1337,1337,0,240,,
1337,2160,2,600,,
1337,2227,2,480,,
1340,1340,0,240,,
1343,1996,0,240,,
1343,2039,2,300,,
1347,655,0,240,,
1347,713,0,240,,
1350,11007,0,240,,
1350,11011,0,240,,
1354,1537,0,240,,
1354,1576,0,240,,
1355,1151,0,240,,
1355,1202,0,240,,
1361,892,0,240,,
1361,9051,0,240,,
1361,924,0,240,,
1362,10374,2,480,,
1362,10926,2,480,,
1379,1379,0,240,,
1379,397,0,240,,
1379,591,2,300,,
1387,12318,2,300,,
1387,1387,0,240,,
1387,1482,0,240,,
1387,1709,0,240,,
1387,2742,0,240,,
1387,8139,2,300,,
1387,963,2,300,,
1391,12777,2,300,,
1391,13069,2,300,,
1391,1391,0,240,,
1391,2769,0,240,,
1393,1393,0,240,,
1393,1394,2,360,,
1401,11697,2,540,,
1401,11874,2,360,,
1401,11876,2,300,,
1401,1401,0,240,,
1401,8750,2,360,,
1401,8759,2,360,,
1409,1462,0,240,,
1410,2553,0,240,,
1410,9125,0,240,,
1411,1411,0,240,,
1413,1413,0,240,,
1413,3101,2,300,,
1423,2472,0,240,,
1423,8644,0,240,,
1429,11911,0,240,,
1429,2326,0,240,,
1430,11682,2,300,,
1430,2263,0,240,,
1442,11682,0,240,,
1442,1442,0,240,,
1442,2263,0,240,,
1443,1430,2,300,,
1443,1443,0,240,,
1444,11911,0,240,,
1444,2326,0,240,,
1451,2472,2,300,,
1457,1416,0,240,,
1457,1457,0,240,,
1457,2788,0,240,,
1459,1413,2,360,,
1461,2553,0,240,,
1461,9125,0,240,,
1469,1557,2,300,,
1478,1478,0,240,,
1482,12318,0,240,,
1482,1387,0,240,,
1482,1482,0,240,,
1482,1709,0,240,,
1482,2742,0,240,,
1482,8139,0,240,,
1482,963,0,240,,
1487,1487,0,240,,
1509,124,0,240,,
151,12974,0,240,,
151,1988,0,240,,
1510,122,2,300,,
1510,1276,2,300,,
1514,1039,0,240,,
1514,1108,0,240,,
1519,210,0,240,,
1519,9124,0,240,,
1522,341,2,300,,
1522,460,0,240,,
1530,169,0,240,,
1530,248,0,240,,
1533,789,0,240,,
1533,847,0,240,,
1537,1308,0,240,,
1537,1354,0,240,,
1544,1061,0,240,,
1544,1086,0,240,,
1546,1692,0,240,,
1546,1728,0,240,,
155,11622,0,240,,
155,11632,0,240,,
155,12664,2,300,,
155,255,0,240,,
1550,1550,0,240,,
1550,1563,0,240,,
1550,1793,0,240,,
1553,1559,2,300,,
1554,1554,0,240,,
1554,1557,2,60,,
1555,1404,0,240,,
1557,1557,0,240,,
1561,1552,0,240,,
1561,1561,0,240,,
1561,2745,0,240,,
1563,1550,0,240,,
1563,1793,0,240,,
1567,1692,0,240,,
1567,1728,0,240,,
1570,1061,0,240,,
1570,1086,0,240,,
1572,695,0,240,,
1572,8045,0,240,,
1572,8072,0,240,,
1576,1308,0,240,,
1576,1354,0,240,,
1580,789,0,240,,
1580,847,0,240,,
1583,169,0,240,,
1583,248,0,240,,
1586,10799,0,240,,
1586,11280,2,300,,
1586,11281,2,300,,
1586,423,0,240,,
1589,341,2,300,,
1589,460,0,240,,
1592,210,0,240,,
1592,9124,0,240,,
1596,1039,0,240,,
1596,1108,0,240,,
160,11282,2,300,,
160,11283,2,300,,
160,12975,2,300,,
160,627,0,240,,
1604,10969,0,240,,
